StartTime,EndTime,DataSource,Steps,Calories,Distance(meters),ActiveTime(seconds)
2025-11-27 00:00:00,2025-11-27 00:15:00,Phone,1.0,0.0,0.0,0.0
2025-11-27 00:15:00,2025-11-27 00:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 00:30:00,2025-11-27 00:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 00:45:00,2025-11-27 01:00:00,Phone,1.0,0.0,0.0,0.0
2025-11-27 01:00:00,2025-11-27 01:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 01:15:00,2025-11-27 01:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 01:30:00,2025-11-27 01:45:00,Phone,1.0,0.0,0.0,0.0
2025-11-27 01:45:00,2025-11-27 02:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 02:00:00,2025-11-27 02:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 02:15:00,2025-11-27 02:30:00,Phone,1.0,0.0,0.0,0.0
2025-11-27 02:30:00,2025-11-27 02:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 02:45:00,2025-11-27 03:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 03:00:00,2025-11-27 03:15:00,Phone,1.0,0.0,0.0,0.0
2025-11-27 03:15:00,2025-11-27 03:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 03:30:00,2025-11-27 03:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 03:45:00,2025-11-27 04:00:00,Phone,1.0,0.0,0.0,0.0
2025-11-27 04:00:00,2025-11-27 04:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 04:15:00,2025-11-27 04:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 04:30:00,2025-11-27 04:45:00,Phone,1.0,0.0,0.0,0.0
2025-11-27 04:45:00,2025-11-27 05:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 05:00:00,2025-11-27 05:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 05:15:00,2025-11-27 05:30:00,Phone,1.0,0.0,0.0,0.0
2025-11-27 05:30:00,2025-11-27 05:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 05:45:00,2025-11-27 06:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 06:00:00,2025-11-27 06:15:00,Phone,1.0,0.0,0.0,0.0
2025-11-27 06:15:00,2025-11-27 06:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 06:30:00,2025-11-27 06:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 06:45:00,2025-11-27 07:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 07:00:00,2025-11-27 07:15:00,Phone,1.0,0.0,0.0,0.0
2025-11-27 07:15:00,2025-11-27 07:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 07:30:00,2025-11-27 07:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 07:45:00,2025-11-27 08:00:00,Phone,11.0,0.1,0.0,0.0
2025-11-27 08:00:00,2025-11-27 08:15:00,Phone,25.0,0.5,8.0,0.0
2025-11-27 08:15:00,2025-11-27 08:30:00,Phone,13.0,0.3,0.0,0.0
2025-11-27 08:30:00,2025-11-27 08:45:00,Phone,1.0,0.0,0.0,0.0
2025-11-27 08:45:00,2025-11-27 09:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 09:00:00,2025-11-27 09:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 09:15:00,2025-11-27 09:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 09:30:00,2025-11-27 09:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 09:45:00,2025-11-27 10:00:00,Phone,981.0,29.3,566.0,840.0
2025-11-27 10:00:00,2025-11-27 10:15:00,Phone,353.0,11.5,228.0,300.0
2025-11-27 10:15:00,2025-11-27 10:30:00,Phone,20.0,0.3,1.0,0.0
2025-11-27 10:30:00,2025-11-27 10:45:00,Phone,17.0,0.2,0.0,0.0
2025-11-27 10:45:00,2025-11-27 11:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 11:00:00,2025-11-27 11:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 11:15:00,2025-11-27 11:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 11:30:00,2025-11-27 11:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 11:45:00,2025-11-27 12:00:00,Phone,343.0,13.6,212.0,480.0
2025-11-27 12:00:00,2025-11-27 12:15:00,Phone,263.0,8.5,165.0,240.0
2025-11-27 12:15:00,2025-11-27 12:30:00,Phone,50.0,1.0,30.0,0.0
2025-11-27 12:30:00,2025-11-27 12:45:00,Phone,51.0,1.0,30.0,0.0
2025-11-27 12:45:00,2025-11-27 13:00:00,Phone,50.0,1.0,30.0,0.0
2025-11-27 13:00:00,2025-11-27 13:15:00,Phone,50.0,1.0,30.0,0.0
2025-11-27 13:15:00,2025-11-27 13:30:00,Phone,51.0,1.0,30.0,0.0
2025-11-27 13:30:00,2025-11-27 13:45:00,Phone,50.0,1.0,30.0,0.0
2025-11-27 13:45:00,2025-11-27 14:00:00,Phone,48.0,0.9,28.0,0.0
2025-11-27 14:00:00,2025-11-27 14:15:00,Phone,61.0,1.2,34.0,0.0
2025-11-27 14:15:00,2025-11-27 14:30:00,Phone,95.0,1.9,60.0,0.0
2025-11-27 14:30:00,2025-11-27 14:45:00,Phone,23.0,0.4,11.0,0.0
2025-11-27 14:45:00,2025-11-27 15:00:00,Phone,172.0,3.1,98.0,0.0
2025-11-27 15:00:00,2025-11-27 15:15:00,Phone,85.0,6.1,49.0,0.0
2025-11-27 15:15:00,2025-11-27 15:30:00,Phone,719.0,20.9,433.0,540.0
2025-11-27 15:30:00,2025-11-27 15:45:00,Phone,942.0,39.1,544.0,840.0
2025-11-27 15:45:00,2025-11-27 16:00:00,Phone,11.0,0.1,0.0,0.0
2025-11-27 16:00:00,2025-11-27 16:15:00,Phone,10.0,0.1,0.0,0.0
2025-11-27 16:15:00,2025-11-27 16:30:00,Phone,3.0,0.0,0.0,0.0
2025-11-27 16:30:00,2025-11-27 16:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 16:45:00,2025-11-27 17:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 17:00:00,2025-11-27 17:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 17:15:00,2025-11-27 17:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 17:30:00,2025-11-27 17:45:00,Phone,165.0,2.8,94.0,0.0
2025-11-27 17:45:00,2025-11-27 18:00:00,Phone,2.0,0.0,0.0,0.0
2025-11-27 18:00:00,2025-11-27 18:15:00,Phone,3.0,0.0,0.0,0.0
2025-11-27 18:15:00,2025-11-27 18:30:00,Phone,2.0,0.0,0.0,0.0
2025-11-27 18:30:00,2025-11-27 18:45:00,Phone,3.0,0.0,0.0,0.0
2025-11-27 18:45:00,2025-11-27 19:00:00,Phone,2.0,0.0,0.0,0.0
2025-11-27 19:00:00,2025-11-27 19:15:00,Phone,2.0,0.0,0.0,0.0
2025-11-27 19:15:00,2025-11-27 19:30:00,Phone,3.0,0.0,0.0,0.0
2025-11-27 19:30:00,2025-11-27 19:45:00,Phone,2.0,0.0,0.0,0.0
2025-11-27 19:45:00,2025-11-27 20:00:00,Phone,2.0,0.0,0.0,0.0
2025-11-27 20:00:00,2025-11-27 20:15:00,Phone,2.0,0.0,0.0,0.0
2025-11-27 20:15:00,2025-11-27 20:30:00,Phone,3.0,0.0,0.0,0.0
2025-11-27 20:30:00,2025-11-27 20:45:00,Phone,3.0,0.0,0.0,0.0
2025-11-27 20:45:00,2025-11-27 21:00:00,Phone,2.0,0.0,0.0,0.0
2025-11-27 21:00:00,2025-11-27 21:15:00,Phone,3.0,0.0,0.0,0.0
2025-11-27 21:15:00,2025-11-27 21:30:00,Phone,2.0,0.0,0.0,0.0
2025-11-27 21:30:00,2025-11-27 21:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 21:45:00,2025-11-27 22:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 22:00:00,2025-11-27 22:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 22:15:00,2025-11-27 22:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 22:30:00,2025-11-27 22:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-27 22:45:00,2025-11-27 23:00:00,Phone,182.0,3.8,120.0,0.0
2025-11-27 23:00:00,2025-11-27 23:15:00,Phone,284.0,14.2,172.0,300.0
2025-11-27 23:15:00,2025-11-27 23:30:00,Phone,19.0,0.4,1.0,0.0
2025-11-27 23:30:00,2025-11-27 23:45:00,Phone,22.0,0.4,0.0,0.0
2025-11-27 23:45:00,2025-11-28 00:00:00,Phone,3.0,0.1,0.0,0.0
2025-11-28 00:00:00,2025-11-28 00:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 00:15:00,2025-11-28 00:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 00:30:00,2025-11-28 00:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 00:45:00,2025-11-28 01:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 01:00:00,2025-11-28 01:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 01:15:00,2025-11-28 01:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 01:30:00,2025-11-28 01:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 01:45:00,2025-11-28 02:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 02:00:00,2025-11-28 02:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 02:15:00,2025-11-28 02:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 02:30:00,2025-11-28 02:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 02:45:00,2025-11-28 03:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 03:00:00,2025-11-28 03:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 03:15:00,2025-11-28 03:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 03:30:00,2025-11-28 03:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 03:45:00,2025-11-28 04:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 04:00:00,2025-11-28 04:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 04:15:00,2025-11-28 04:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 04:30:00,2025-11-28 04:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 04:45:00,2025-11-28 05:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 05:00:00,2025-11-28 05:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 05:15:00,2025-11-28 05:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 05:30:00,2025-11-28 05:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 05:45:00,2025-11-28 06:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 06:00:00,2025-11-28 06:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 06:15:00,2025-11-28 06:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 06:30:00,2025-11-28 06:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 06:45:00,2025-11-28 07:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 07:00:00,2025-11-28 07:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 07:15:00,2025-11-28 07:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 07:30:00,2025-11-28 07:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 07:45:00,2025-11-28 08:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 08:00:00,2025-11-28 08:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 08:15:00,2025-11-28 08:30:00,Phone,9.0,0.1,3.0,0.0
2025-11-28 08:30:00,2025-11-28 08:45:00,Phone,32.0,0.6,15.0,0.0
2025-11-28 08:45:00,2025-11-28 09:00:00,Phone,31.0,0.6,15.0,0.0
2025-11-28 09:00:00,2025-11-28 09:15:00,Phone,32.0,0.5,14.0,0.0
2025-11-28 09:15:00,2025-11-28 09:30:00,Phone,3.0,0.0,0.0,0.0
2025-11-28 09:30:00,2025-11-28 09:45:00,Phone,2.0,0.0,0.0,0.0
2025-11-28 09:45:00,2025-11-28 10:00:00,Phone,3.0,0.0,0.0,0.0
2025-11-28 10:00:00,2025-11-28 10:15:00,Phone,3.0,0.0,0.0,0.0
2025-11-28 10:15:00,2025-11-28 10:30:00,Phone,3.0,0.0,0.0,0.0
2025-11-28 10:30:00,2025-11-28 10:45:00,Phone,3.0,0.0,0.0,0.0
2025-11-28 10:45:00,2025-11-28 11:00:00,Phone,3.0,0.0,0.0,0.0
2025-11-28 11:00:00,2025-11-28 11:15:00,Phone,3.0,0.0,0.0,0.0
2025-11-28 11:15:00,2025-11-28 11:30:00,Phone,2.0,0.0,0.0,0.0
2025-11-28 11:30:00,2025-11-28 11:45:00,Phone,3.0,0.0,0.0,0.0
2025-11-28 11:45:00,2025-11-28 12:00:00,Phone,1.0,0.0,0.0,0.0
2025-11-28 12:00:00,2025-11-28 12:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 12:15:00,2025-11-28 12:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 12:30:00,2025-11-28 12:45:00,Phone,24.0,0.4,6.0,0.0
2025-11-28 12:45:00,2025-11-28 13:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 13:00:00,2025-11-28 13:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 13:15:00,2025-11-28 13:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 13:30:00,2025-11-28 13:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 13:45:00,2025-11-28 14:00:00,Phone,163.0,4.0,106.0,60.0
2025-11-28 14:00:00,2025-11-28 14:15:00,Phone,794.0,20.4,543.0,300.0
2025-11-28 14:15:00,2025-11-28 14:30:00,Phone,365.0,8.7,240.0,0.0
2025-11-28 14:30:00,2025-11-28 14:45:00,Phone,1387.0,40.3,897.0,840.0
2025-11-28 14:45:00,2025-11-28 15:00:00,Phone,114.0,3.1,75.0,60.0
2025-11-28 15:00:00,2025-11-28 15:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 15:15:00,2025-11-28 15:30:00,Phone,155.0,3.4,115.0,0.0
2025-11-28 15:30:00,2025-11-28 15:45:00,Phone,716.0,24.5,505.0,540.0
2025-11-28 15:45:00,2025-11-28 16:00:00,Phone,263.0,9.5,153.0,120.0
2025-11-28 16:00:00,2025-11-28 16:15:00,Phone,75.0,1.4,44.0,0.0
2025-11-28 16:15:00,2025-11-28 16:30:00,Phone,77.0,1.5,45.0,0.0
2025-11-28 16:30:00,2025-11-28 16:45:00,Phone,77.0,1.5,45.0,0.0
2025-11-28 16:45:00,2025-11-28 17:00:00,Phone,16.0,0.2,5.0,0.0
2025-11-28 17:00:00,2025-11-28 17:15:00,Phone,609.0,17.6,447.0,300.0
2025-11-28 17:15:00,2025-11-28 17:30:00,Phone,93.0,1.9,63.0,0.0
2025-11-28 17:30:00,2025-11-28 17:45:00,Phone,519.0,21.9,340.0,780.0
2025-11-28 17:45:00,2025-11-28 18:00:00,Phone,1126.0,34.0,695.0,900.0
2025-11-28 18:00:00,2025-11-28 18:15:00,Phone,367.0,11.5,234.0,300.0
2025-11-28 18:15:00,2025-11-28 18:30:00,Phone,274.0,6.9,172.0,120.0
2025-11-28 18:30:00,2025-11-28 18:45:00,Phone,779.0,23.4,472.0,540.0
2025-11-28 18:45:00,2025-11-28 19:00:00,Phone,82.0,4.5,52.0,0.0
2025-11-28 19:00:00,2025-11-28 19:15:00,Phone,429.0,12.0,287.0,240.0
2025-11-28 19:15:00,2025-11-28 19:30:00,Phone,571.0,19.5,378.0,540.0
2025-11-28 19:30:00,2025-11-28 19:45:00,Phone,475.0,11.6,329.0,120.0
2025-11-28 19:45:00,2025-11-28 20:00:00,Phone,704.0,17.9,488.0,240.0
2025-11-28 20:00:00,2025-11-28 20:15:00,Phone,153.0,3.0,95.0,0.0
2025-11-28 20:15:00,2025-11-28 20:30:00,Phone,60.0,1.2,30.0,0.0
2025-11-28 20:30:00,2025-11-28 20:45:00,Phone,59.0,1.2,30.0,0.0
2025-11-28 20:45:00,2025-11-28 21:00:00,Phone,59.0,1.2,30.0,0.0
2025-11-28 21:00:00,2025-11-28 21:15:00,Phone,60.0,1.2,30.0,0.0
2025-11-28 21:15:00,2025-11-28 21:30:00,Phone,59.0,1.2,30.0,0.0
2025-11-28 21:30:00,2025-11-28 21:45:00,Phone,204.0,4.0,129.0,0.0
2025-11-28 21:45:00,2025-11-28 22:00:00,Phone,130.0,2.2,70.0,0.0
2025-11-28 22:00:00,2025-11-28 22:15:00,Phone,780.0,23.9,583.0,360.0
2025-11-28 22:15:00,2025-11-28 22:30:00,Phone,130.0,5.9,101.0,0.0
2025-11-28 22:30:00,2025-11-28 22:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 22:45:00,2025-11-28 23:00:00,Phone,1.0,0.0,0.0,0.0
2025-11-28 23:00:00,2025-11-28 23:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 23:15:00,2025-11-28 23:30:00,Phone,1.0,0.0,0.0,0.0
2025-11-28 23:30:00,2025-11-28 23:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-28 23:45:00,2025-11-29 00:00:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 00:00:00,2025-11-29 00:15:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 00:15:00,2025-11-29 00:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 00:30:00,2025-11-29 00:45:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 00:45:00,2025-11-29 01:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 01:00:00,2025-11-29 01:15:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 01:15:00,2025-11-29 01:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 01:30:00,2025-11-29 01:45:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 01:45:00,2025-11-29 02:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 02:00:00,2025-11-29 02:15:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 02:15:00,2025-11-29 02:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 02:30:00,2025-11-29 02:45:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 02:45:00,2025-11-29 03:00:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 03:00:00,2025-11-29 03:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 03:15:00,2025-11-29 03:30:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 03:30:00,2025-11-29 03:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 03:45:00,2025-11-29 04:00:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 04:00:00,2025-11-29 04:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 04:15:00,2025-11-29 04:30:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 04:30:00,2025-11-29 04:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 04:45:00,2025-11-29 05:00:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 05:00:00,2025-11-29 05:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 05:15:00,2025-11-29 05:30:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 05:30:00,2025-11-29 05:45:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 05:45:00,2025-11-29 06:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 06:00:00,2025-11-29 06:15:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 06:15:00,2025-11-29 06:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 06:30:00,2025-11-29 06:45:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 06:45:00,2025-11-29 07:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 07:00:00,2025-11-29 07:15:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 07:15:00,2025-11-29 07:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 07:30:00,2025-11-29 07:45:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 07:45:00,2025-11-29 08:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 08:00:00,2025-11-29 08:15:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 08:15:00,2025-11-29 08:30:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 08:30:00,2025-11-29 08:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 08:45:00,2025-11-29 09:00:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 09:00:00,2025-11-29 09:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 09:15:00,2025-11-29 09:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 09:30:00,2025-11-29 09:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 09:45:00,2025-11-29 10:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 10:00:00,2025-11-29 10:15:00,Phone,19.0,0.4,0.0,0.0
2025-11-29 10:15:00,2025-11-29 10:30:00,Phone,5.0,0.1,0.0,0.0
2025-11-29 10:30:00,2025-11-29 10:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 10:45:00,2025-11-29 11:00:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 11:00:00,2025-11-29 11:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 11:15:00,2025-11-29 11:30:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 11:30:00,2025-11-29 11:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 11:45:00,2025-11-29 12:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 12:00:00,2025-11-29 12:15:00,Phone,8.0,0.1,0.0,0.0
2025-11-29 12:15:00,2025-11-29 12:30:00,Phone,8.0,0.1,0.0,0.0
2025-11-29 12:30:00,2025-11-29 12:45:00,Phone,8.0,0.1,0.0,0.0
2025-11-29 12:45:00,2025-11-29 13:00:00,Phone,8.0,0.1,0.0,0.0
2025-11-29 13:00:00,2025-11-29 13:15:00,Phone,15.0,0.3,0.0,0.0
2025-11-29 13:15:00,2025-11-29 13:30:00,Phone,13.0,0.2,0.0,0.0
2025-11-29 13:30:00,2025-11-29 13:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 13:45:00,2025-11-29 14:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 14:00:00,2025-11-29 14:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 14:15:00,2025-11-29 14:30:00,Phone,2.0,0.0,0.0,0.0
2025-11-29 14:30:00,2025-11-29 14:45:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 14:45:00,2025-11-29 15:00:00,Phone,2.0,0.0,0.0,0.0
2025-11-29 15:00:00,2025-11-29 15:15:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 15:15:00,2025-11-29 15:30:00,Phone,2.0,0.0,0.0,0.0
2025-11-29 15:30:00,2025-11-29 15:45:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 15:45:00,2025-11-29 16:00:00,Phone,2.0,0.0,0.0,0.0
2025-11-29 16:00:00,2025-11-29 16:15:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 16:15:00,2025-11-29 16:30:00,Phone,2.0,0.0,0.0,0.0
2025-11-29 16:30:00,2025-11-29 16:45:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 16:45:00,2025-11-29 17:00:00,Phone,2.0,0.0,0.0,0.0
2025-11-29 17:00:00,2025-11-29 17:15:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 17:15:00,2025-11-29 17:30:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 17:30:00,2025-11-29 17:45:00,Phone,10.0,0.1,0.0,0.0
2025-11-29 17:45:00,2025-11-29 18:00:00,Phone,9.0,0.1,0.0,0.0
2025-11-29 18:00:00,2025-11-29 18:15:00,Phone,6.0,0.0,0.0,0.0
2025-11-29 18:15:00,2025-11-29 18:30:00,Phone,6.0,0.0,0.0,0.0
2025-11-29 18:30:00,2025-11-29 18:45:00,Phone,6.0,0.0,0.0,0.0
2025-11-29 18:45:00,2025-11-29 19:00:00,Phone,5.0,0.0,0.0,0.0
2025-11-29 19:00:00,2025-11-29 19:15:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 19:15:00,2025-11-29 19:30:00,Phone,1.0,0.0,0.0,0.0
2025-11-29 19:30:00,2025-11-29 19:45:00,Phone,425.0,13.2,328.0,240.0
2025-11-29 19:45:00,2025-11-29 20:00:00,Phone,513.0,14.5,337.0,300.0
2025-11-29 20:00:00,2025-11-29 20:15:00,Phone,417.0,15.3,296.0,240.0
2025-11-29 20:15:00,2025-11-29 20:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 20:30:00,2025-11-29 20:45:00,Phone,20.0,0.3,8.0,0.0
2025-11-29 20:45:00,2025-11-29 21:00:00,Phone,5.0,0.0,0.0,0.0
2025-11-29 21:00:00,2025-11-29 21:15:00,Phone,5.0,0.0,0.0,0.0
2025-11-29 21:15:00,2025-11-29 21:30:00,Phone,7.0,0.1,0.0,0.0
2025-11-29 21:30:00,2025-11-29 21:45:00,Phone,6.0,0.0,0.0,0.0
2025-11-29 21:45:00,2025-11-29 22:00:00,Phone,5.0,0.0,0.0,0.0
2025-11-29 22:00:00,2025-11-29 22:15:00,Phone,26.0,0.3,9.0,0.0
2025-11-29 22:15:00,2025-11-29 22:30:00,Phone,45.0,0.8,24.0,0.0
2025-11-29 22:30:00,2025-11-29 22:45:00,Phone,39.0,2.1,20.0,0.0
2025-11-29 22:45:00,2025-11-29 23:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 23:00:00,2025-11-29 23:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 23:15:00,2025-11-29 23:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-29 23:30:00,2025-11-29 23:45:00,Phone,31.0,0.5,14.0,0.0
2025-11-29 23:45:00,2025-11-30 00:00:00,Phone,2.0,0.0,0.0,0.0
2025-11-30 00:00:00,2025-11-30 00:15:00,Phone,5.0,0.1,3.0,0.0
2025-11-30 00:15:00,2025-11-30 00:30:00,Phone,701.0,19.5,446.0,420.0
2025-11-30 00:30:00,2025-11-30 00:45:00,Phone,1155.0,38.6,794.0,720.0
2025-11-30 00:45:00,2025-11-30 01:00:00,Phone,484.0,19.4,356.0,300.0
2025-11-30 01:00:00,2025-11-30 01:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-30 01:15:00,2025-11-30 01:30:00,Phone,10.0,0.1,0.0,0.0
2025-11-30 01:30:00,2025-11-30 01:45:00,Phone,9.0,0.1,0.0,0.0
2025-11-30 01:45:00,2025-11-30 02:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-30 02:00:00,2025-11-30 02:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-30 02:15:00,2025-11-30 02:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-30 02:30:00,2025-11-30 02:45:00,Phone,0.0,0.0,0.0,0.0
2025-11-30 02:45:00,2025-11-30 03:00:00,Phone,0.0,0.0,0.0,0.0
2025-11-30 03:00:00,2025-11-30 03:15:00,Phone,0.0,0.0,0.0,0.0
2025-11-30 03:15:00,2025-11-30 03:30:00,Phone,0.0,0.0,0.0,0.0
2025-11-30 03:30:00,2025-11-30 03:45:00,Phone,0.0,0.0,0.0,0.0
